url,ad_id,language,title,price_eur,currency,seller_name,seller_rating,seller_reviews_count,description,images_count,images,make,model,year,mileage_km,fuel,transmission,engine_liters,power_hp,power_kw,co2_gkm,consumption_l_100,body_type,color,doors,drivetrain_raw,turbo,euro_norm,age_years,price_per_km,options_count,options,specs_raw
https://www.2ememain.be/v/autos/toyota/m2355785978-toyota-corolla-1-8-hybrid-dynamic-e-cvt-automatique,2355785978,fr,Toyota Corolla 1.8 Hybrid Dynamic e-CVT (automatique),27999,EUR,,,,"Grâce à notre large gamme, vous trouverez toujours la voiture qui vous convient. Planifiez un essai routier sans engagement d'achat a fin de la découvrir en temps réelle. Nous nous tenons à votre... Toyota Corolla 1.8 Hybrid Dynamic e-CVT Informations générales Code du modèle: - Couleur: ? Numéro de référence: VEH-352731 Numéro d'immatriculation: VEH-35 Informations techniques Transmission: Automatique Réservoir de carburant: 43 litres Accélération (0-100): 9,4 s Vitesse de pointe: 180 km/h Mesures et poids Capacité de charge: 435 kg PBV: 1.835 kg Dimensions (LxlxH): 465 x 179 x 146 cm Empattement: 270 cm Environnement Label énergétique: B Classe d'émission: Euro 6e Informations financières TVA/marge: TVA déductible Garantie Garantie: Toyota Approved Garantie 12mnd Garantie: 12 mois Paquets de livraison Emballage de livraison inclus: Toyota Approved Livraison BE: Contrôle technique avant la vente + attache de remorquage (le cas échéant) Hedin Certified 145 points check Car-Pass Nettoyage intérieur et extérieur - standard Assistance dépannage en Europe (pendant 1 an) Cet emballage de livraison contient: Toyota Approved Garantie 12mnd (12 mois de garantie) Options et accessoires 2 appuis-tête AV, avec réglage en hauteur, 3 appuis-tête AR, avec réglage en hauteur 6 haut-parleurs Accoudoir central AR Accoudoir central AV Affichage multifonctions 12,30 pouces, Combiné instruments 1, 31,2 cm, affichage multifonctions 10,50 pouces, Écran tactile, tableau de bord 1, 26,7 cm fixe et - Aide au stationnement AR avec écran de guidage Aide au stationnement emplacement : AR, de type caméra Airbag de genoux conducteur Airbags 7 Airbags avant: côté conducteur, airbags avant: côté passager, déconnectable Airbags latéraux AV Airbags rideaux latéraux AV & AR Air conditionné 2 zones Antibrouillards AV Antipatinage Appel d'urgence Apps contrôle Apps incluses Assistance au freinage d'urgence Avertisseur de franchissement de ligne avec action sur la direction Bouton démarrage Cache-bagages flexible Ceintures de sécurité AR : côté conducteur, ceintures de sécurité AR : côté passager, ceintures de sécurité AR : centrale, type 3 points Ceintures de sécurité AV : conducteur, passager, réglable(s) en hauteur Combiné instruments à écran TFT et reconfigurable Commande contrôle climatisation: via téléphone, Inclus minuterie, 48, incluant chauffage et incluant refroidissement Commandes radio au volant Commande ventilation additionnelle siège passager Condamnation centralisée à distance Conduite autonome plein, alerte franchissement ligne, Assistance pilot autoroute et Assistance embouteillage Conforme norme GSR2 Phase 2 Connexion externe divertissement: Connexion USB AV, 1, 0 et 0 Contrôle des phares: allumage automatique, feux de route/croisement automatiques Direction assistée asservie à la vitesse, électrique Détection AR des véhicules en approche Détection panneaux signalisation Eclairage d'accueil: Enregistreur d'accident ESP Essuie-glaces Feux de détresse automatiques Feux de jour Feux à LED: témoin de frein, témoin anti-brouillard, feux de croisement, feux de position, feux de jour, feux arrières et feux de route Freinage multi-collision Garnissage: console de plancher : imitation alliage, contre-portes : imitation alliage, planche de bord : imitation alliage Interface utilisateur infodiv embarqué Intégration mobile : Apple CarPlay, Android Auto, 999, 999, 0 et connexion sans fil Apple Kit anticrevaison Kit bluetooth Limiteur de vitesse Lunette AR: essuie-glace à balayage intermittent Mise à jour Over Air Mises à jour OTA Mémoire interne/disque durde Nombre de places : 5 places, configuration des sièges : 2+3 Peinture opaque Phares ellipsoïdaux, ampoules à LED et LED Piéton système d'alerte audio Poignées de portes extérieures Port de chargement USB avant Porte(s) AR : hayon Portes: porte conducteur, AR côté conducteur, passager, AR côté passager pivotante à l'AV Prise(s) 12V : coffre et AV Préparation attelage Préparation Isofix Rails de toit assorti à la caisse Reconnaissance vocale autre Roues: AV, AR, jantes alliage, diamètre ("") : 16, largeur ("") : 7,0, 40,6 et 17,8 Régulateur de vitesse avec Régulateur de vitesse adaptatif Fonction Start/stop Réseau Wifi carte SIM embarquée Rétroviseurs extérieurs caméra: côté conducteur, côté passager, peint, électriques, chauffants, rappels de clignotants intégrés Sellerie : matière principale : tissu, matière additionnelle : tissu Service à distance Alerte bris de glace, Localisation du véhicule, Alerte visuelle/sonore localis. véhicule, 48, envoyer une destination au véhicule, diagnostiques véhicule et historique et analyse de la conduite Siège AV conducteur individuel, réglage lombaire électrique, électrique, 1 réglage électrique, chauffant, siège AV passager individuel, chauffant Sièges AR : banquette, 3 places, assise fixe, rabattables : 2/3-1/3, rabattables à distance, plancher plat Smart card / Smart key gérant : inclut démarrage sans clé Spoiler: de toit Système audio AM/FM, radio numérique et Écran tactille Système détection de collision vitesse mini d'activation (km/h) : 10, surveillance du conducteur, active les feux stop, inclut le freinage automatique, freinage actif à vitesse réduite, détection de piéton, Avertissement visuel / acoustique, Distance programmable, Actif au dessus de 130 km/h-78 mph, Actif au dessus de 50 km/h - 30 mph, Actif en dessous de 50 km/h - 30 mph, Frein/activat feux detr. si malaise cond, évitement collisions en sens inverse, évit. collisions perpend à intersection, évit. collisions intersect sens inverse et moniteur comportement conduite Ventilation: chauffage électrique Vitres électriques AV, AR, 2 commandes séquentielles Volant réglable en hauteur, réglable en profondeur, multi-fonctions Remarques Grâce à notre large gamme, vous trouverez toujours la voiture qui vous convient. Planifiez un essai routier sans engagement d'achat a fin de la découvrir en temps réelle. Nous nous tenons à votre disposition pour toute question ou conseil. Plus Service. Plus de choix (plus pour vous) Chez Hedin Automotive, nos experts veillent à ce que l'assortiment soit toujours intéressant et variée. Ceci par un large choix, pour vous ou pour votre entreprise. Qu'il s'agisse d'un achat, d'un financement ou d'un leasing. Nous entretenons votre voiture dans nos ateliers et réparons les dégâts si nécessaire. Pour vous offrir tout le comfort à votre nouvelle voiture, vous pouvez également vous adresser à nous pour l'assurance automobile. Bienvenue chez Hedin Automotive, votre partenaire belge en mobilité. Hedin Automotive Geel Antwerpseweg 83 2440 Geel Belgium Numéro de téléphone: +3214589658 Adresse e-mail: info@hedinautomotive.be",1,https://images.2dehands.com/api/v1/listing-twh-p/images/9b/9b169f55-0d2d-43aa-920e-5323ca3c64b7?rule=ecg_mp_eps$_85,Toyota,Corolla 1.8 Hybrid,,,Hybrid,Automatic,,,,,,,,,,,,,,0,,{}
https://www.2ememain.be/v/autos/toyota/m2355744164-toyota-corolla-camera-carplay-zetel-stuurverwarming,2355744164,fr,Toyota Corolla CAMERA / CARPLAY / ZETEL & STUURVERWARMING /,27950,EUR,,,,"Consommation moyenne de carburant (WLTP): 5 l/100km Émission de CO2 (WLTP): 101 g/km Entretenu conformément à la réglementation: oui Dommages: aucun Premium Quality Cars – Vertrouwen in elke kilometer ... Toyota Corolla CAMERA / CARPLAY / ZETEL & STUURVERWARMING / Transmission: 1 vitesses, Automatique Couleur: Noir métallisé Couleur intérieure: noir Nombre de places assises: 5 Nombre de propriétaires: 1 Garantie: 12 mois Options et accessoires Aide à la conduite ABS Alerte de franchissement involontaire de lignes Assistant au freinage d'urgence Assistant de démarrage en côte Caméra d'aide au stationnement Capteurs d'aide au stationnement arrière Contrôle de la Distance de Stationnement Direction assistée Détection des panneaux routiers ESP Ordinateur de bord Régulateur de distance Système de navigation Autres Véhicule non-fumeur Confort Accoudoir Climatisation automatique Commande vocale Sièges chauffants Sièges sport Siège à réglage lombaire Volant chauffant Volant en cuir Volant multifonctions Extra Dispositif mains libres Détecteur de lumière Détecteur de pluie Pack Sport Rétroviseurs latéraux électriques Verrouillage centralisé Verrouillage centralisé avec télécommande Extérieur Feux anti-brouillard Jantes alliage LED Phare de jour Phares au LED Porte-bagages Pot catalytique Vitres électriques Multimédia Android Auto Apple CarPlay Bluetooth Ecran tactile MP3 Radio Radio numérique USB Sécurité Airbag conducteur Airbag passager Airbags latéraux Anti-démarrage Isofix Système d'appel d'urgence Système de contrôle de la pression pneus Système de détection de la somnolence Remarques Consommation moyenne de carburant (WLTP): 5 l/100km Émission de CO2 (WLTP): 101 g/km Entretenu conformément à la réglementation: oui Dommages: aucun Premium Quality Cars – Vertrouwen in elke kilometer Bij Premium Quality Cars draait alles om kwaliteit, transparantie en een persoonlijke aanpak. Elke wagen in ons aanbod wordt zorgvuldig geselecteerd en met de grootste aandacht voorbereid, zodat u zorgeloos kan genieten van uw nieuwe auto. Voornaamste Opties: -ADAPTIVE CRUISECONTROLE -CARPLAY -CAMERA -ZETEL & STUURVERWARMING -BTW AFTREKBAAR ...... TREKHAAK IN NAMONTAGE MOGELIJK MITS MEERPRIJS 750KG MAX Wat mag u van deze wagen verwachten? Ongevalvrij Wordt gekeurd voor verkoop Volledige onderhoudshistoriek Car-Pass aanwezig ---- Financiering op maat Wij bieden verschillende financieringsmogelijkheden aan, afgestemd op uw wensen. Vraag vrijblijvend meer informatie — wij nemen graag de tijd voor u. Let op: geld lenen kost ook geld. ---- Blijf verbonden met Premium Quality CarsVolg ons op Facebook en ontvang als eerste een melding wanneer er een nieuwe wagen beschikbaar is: https://www.facebook.com/deco-carsbe-221368184599741/ Ontdek ons volledige aanbod op www.pqcp.be ---- Bezoek op afspraak Frederic — 0475 37 36 81 Gregory (FR) — 0499 39 08 46 Wij spreken Nederlands – Nous parlons Français – We speak English Onder voorbehoud van schrijffouten en onjuiste informatie. Deco-Cars Zuidlaan 1 8970 Poperinge Numéro de téléphone: +32475373681 Adresse e-mail: decocarspoperinge@gmail.com",2,https://images.2dehands.com/api/v1/listing-twh-p/images/3e/3e83251d-3be8-4069-b308-2dcec3063cf4?rule=ecg_mp_eps$_85|https://images.2dehands.com/api/v1/profile-twh-p/images/e3/e38cc859-9678-419e-a328-07f1dd20ab8a?rule=ecg_mp_eps$_82,Toyota,Corolla CAMERA,,,Electric,Automatic,,,,,,,,,,,,,,0,,{}
https://www.2ememain.be/v/autos/toyota/m2245140661-toyota-corolla-1-8i-benzine-hybrid-automaat-10jaar-garanntie,2245140661,fr,Toyota Corolla 1.8i Benzine Hybrid Automaat 10jaar Garanntie,20500,EUR,,,,"Toyota Corolla 1.8i Hybrid Automaat Gps Camera 12Mand Garantie • OPTIE (Speciaal Model Zie Foto’s) • 42.000km / Automaat / bouwjaar 03/2020 • benzine + elekt Hybrid automaat 1798cm 72kw 98pk • euro6d-temp (toegelaten tot de lez gebieden) onbeperkt • verbruik 3-4L/100km / radio usb bleutooth • abs alarm + auto airco / aluminium velgen • bruin metallic kleur exterieur + interieur zwart • camera / zwart hemeldak / keyless entry& go • lene assist + dodehoekdetectie • automatisch oplader van gsm • aut lichte + aut regensensoren • cruise control + boordcomputer • 4elec ruiten + neerklapbare elec spiegels • neerklapbare achterbank • 2sleutels met afstandsbediening • multifunctioneel stuur / trekhaak • parking systeem voor + achter • enz... PRIJS met 12mand Garantie Gratis onderhoud Fabriek Garantie van Toyota 10jaar! Overname Ruil of Enkel aankoop van jouw wagen ook mogelijk •CERTIFICATE EUROPEAN / CERTIFICATE KILOMETRIC •De Wagen word Gekeurd voor Verkoop met CAR-PASS •2Dehands Rapport Met 80 punten diagnose in Belgie •Volledige Historiek van (Kilometercertificaat)vanA totZ •Word helemaal klaar gezet om Auto Opnieuw Inschrijven ONZE SERVICE 100 % Belgische geselecteerde wagens Alle wagens worden voorzien van de nodige onderhoudsservice 12 maanden garantie, carpass en diagnoserapport Nazicht voor verkoop door een professionele technieker Vriendelijk en klantgerichte service Professionele dieptereiniging Wij bieden uitsluitend wagens aan die volledig betrouwbaar en ongevalvrij zijn. Wij adviseren altijd een vrijblijvende proefrit opdat u als klant zeker zou zijn van u keuze. We zijn ook beschikbaar op zondag Enkel op afspraak ook op Feestdagen Bekijk Ook onze stock op www.automaurice.be 7/7 24h24 TEL 0489.335.335 Adres Hoogveld 5 9200 Dendermonde Openingsuren: Ma - Vr 10:00 u - 18:00 u | Za 10:00 u - 16:00 Enkel op afspraak / Uniquement sur Rendez-vous Antwerpen 35 KM / Gent 35 KM / Brussel 35 KM / Kortrijk 75KM /Oostende 90KM/Hasselt 100KM /Charleroi 85 KM /Leuven 60 KM /Luik 125 Wij zijn niet verantwoordelijk voor typfouten en incorrecte informatie.",1,https://images.2dehands.com/api/v1/listing-twh-p/images/fd/fdedeaae-a68d-4ced-98af-35257ad2de04?rule=ecg_mp_eps$_85,Toyota,Corolla 1.8i Benzine,2020,42000,Benzin,Automatic,,,,,,,,,,,,6,0.488095,0,,{}
https://www.2ememain.be/v/autos/toyota/m2355662223-toyota-corolla-camera-carplay-zetel-stuurverwarming,2355662223,fr,Toyota Corolla CAMERA / CARPLAY / ZETEL & STUURVERWARMING /,27950,EUR,,,,"Consommation moyenne de carburant (WLTP): 5 l/100km Émission de CO2 (WLTP): 101 g/km Entretenu conformément à la réglementation: oui Dommages: aucun Premium Quality Cars – Vertrouwen in elke kilometer ... Toyota Corolla CAMERA / CARPLAY / ZETEL & STUURVERWARMING / Transmission: 1 vitesses, Automatique Couleur: Blanc métallisé Couleur intérieure: noir Nombre de places assises: 5 Nombre de propriétaires: 1 Garantie: 12 mois Options et accessoires Aide à la conduite ABS Alerte de franchissement involontaire de lignes Assistant au freinage d'urgence Assistant de démarrage en côte Caméra d'aide au stationnement Capteurs d'aide au stationnement arrière Contrôle de la Distance de Stationnement Direction assistée Détection des panneaux routiers ESP Ordinateur de bord Régulateur de distance Système de navigation Autres Véhicule non-fumeur Confort Accoudoir Climatisation automatique Commande vocale Sièges chauffants Sièges sport Siège à réglage lombaire Volant chauffant Volant en cuir Volant multifonctions Extra Dispositif mains libres Détecteur de lumière Détecteur de pluie Pack Sport Rétroviseurs latéraux électriques Verrouillage centralisé Verrouillage centralisé avec télécommande Extérieur Feux anti-brouillard Jantes alliage LED Phare de jour Phares au LED Porte-bagages Pot catalytique Vitres électriques Multimédia Android Auto Apple CarPlay Bluetooth Ecran tactile MP3 Radio Radio numérique USB Sécurité Airbag conducteur Airbag passager Airbags latéraux Anti-démarrage Isofix Système d'appel d'urgence Système de contrôle de la pression pneus Système de détection de la somnolence Remarques Consommation moyenne de carburant (WLTP): 5 l/100km Émission de CO2 (WLTP): 101 g/km Entretenu conformément à la réglementation: oui Dommages: aucun Premium Quality Cars – Vertrouwen in elke kilometer Bij Premium Quality Cars draait alles om kwaliteit, transparantie en een persoonlijke aanpak. Elke wagen in ons aanbod wordt zorgvuldig geselecteerd en met de grootste aandacht voorbereid, zodat u zorgeloos kan genieten van uw nieuwe auto. Voornaamste Opties: -ADAPTIVE CRUISECONTROLE -CARPLAY -CAMERA -ZETEL & STUURVERWARMING -BTW AFTREKBAAR ...... TREKHAAK IN NAMONTAGE MOGELIJK MITS MEERPRIJS 750KG MAX Wat mag u van deze wagen verwachten? Ongevalvrij Wordt gekeurd voor verkoop Volledige onderhoudshistoriek Car-Pass aanwezig ---- Financiering op maat Wij bieden verschillende financieringsmogelijkheden aan, afgestemd op uw wensen. Vraag vrijblijvend meer informatie — wij nemen graag de tijd voor u. Let op: geld lenen kost ook geld. ---- Blijf verbonden met Premium Quality CarsVolg ons op Facebook en ontvang als eerste een melding wanneer er een nieuwe wagen beschikbaar is: https://www.facebook.com/deco-carsbe-221368184599741/ Ontdek ons volledige aanbod op www.pqcp.be ---- Bezoek op afspraak Frederic — 0475 37 36 81 Gregory (FR) — 0499 39 08 46 Wij spreken Nederlands – Nous parlons Français – We speak English Onder voorbehoud van schrijffouten en onjuiste informatie. Deco-Cars Zuidlaan 1 8970 Poperinge Numéro de téléphone: +32475373681 Adresse e-mail: decocarspoperinge@gmail.com",2,https://images.2dehands.com/api/v1/listing-twh-p/images/35/3502d92c-4898-496a-92c2-b7890ae5a7f7?rule=ecg_mp_eps$_85|https://images.2dehands.com/api/v1/profile-twh-p/images/e3/e38cc859-9678-419e-a328-07f1dd20ab8a?rule=ecg_mp_eps$_82,Toyota,Corolla CAMERA,,,Electric,Automatic,,,,,,,,,,,,,,0,,{}
https://www.2ememain.be/v/autos/toyota/m2355662216-toyota-corolla-camera-carplay-zetel-stuurverwarming,2355662216,fr,Toyota Corolla CAMERA / CARPLAY / ZETEL & STUURVERWARMING /,27950,EUR,,,,"Consommation moyenne de carburant (WLTP): 5 l/100km Émission de CO2 (WLTP): 101 g/km Entretenu conformément à la réglementation: oui Dommages: aucun Premium Quality Cars – Vertrouwen in elke kilometer ... Toyota Corolla CAMERA / CARPLAY / ZETEL & STUURVERWARMING / Transmission: 1 vitesses, Automatique Couleur: Gris métallisé Couleur intérieure: noir Nombre de places assises: 5 Nombre de propriétaires: 1 Garantie: 12 mois Options et accessoires Aide à la conduite ABS Alerte de franchissement involontaire de lignes Assistant au freinage d'urgence Assistant de démarrage en côte Caméra d'aide au stationnement Capteurs d'aide au stationnement arrière Contrôle de la Distance de Stationnement Direction assistée Détection des panneaux routiers ESP Ordinateur de bord Régulateur de distance Système de navigation Autres Véhicule non-fumeur Confort Accoudoir Climatisation automatique Commande vocale Sièges chauffants Sièges sport Siège à réglage lombaire Volant chauffant Volant en cuir Volant multifonctions Extra Dispositif mains libres Détecteur de lumière Détecteur de pluie Pack Sport Rétroviseurs latéraux électriques Verrouillage centralisé Verrouillage centralisé avec télécommande Extérieur Feux anti-brouillard Jantes alliage LED Phare de jour Phares au LED Porte-bagages Pot catalytique Vitres électriques Multimédia Android Auto Apple CarPlay Bluetooth Ecran tactile MP3 Radio Radio numérique USB Sécurité Airbag conducteur Airbag passager Airbags latéraux Anti-démarrage Isofix Système d'appel d'urgence Système de contrôle de la pression pneus Système de détection de la somnolence Remarques Consommation moyenne de carburant (WLTP): 5 l/100km Émission de CO2 (WLTP): 101 g/km Entretenu conformément à la réglementation: oui Dommages: aucun Premium Quality Cars – Vertrouwen in elke kilometer Bij Premium Quality Cars draait alles om kwaliteit, transparantie en een persoonlijke aanpak. Elke wagen in ons aanbod wordt zorgvuldig geselecteerd en met de grootste aandacht voorbereid, zodat u zorgeloos kan genieten van uw nieuwe auto. Voornaamste Opties: -ADAPTIVE CRUISECONTROLE -CARPLAY -CAMERA -ZETEL & STUURVERWARMING -BTW AFTREKBAAR ...... TREKHAAK IN NAMONTAGE MOGELIJK MITS MEERPRIJS 750KG MAX Wat mag u van deze wagen verwachten? Ongevalvrij Wordt gekeurd voor verkoop Volledige onderhoudshistoriek Car-Pass aanwezig ---- Financiering op maat Wij bieden verschillende financieringsmogelijkheden aan, afgestemd op uw wensen. Vraag vrijblijvend meer informatie — wij nemen graag de tijd voor u. Let op: geld lenen kost ook geld. ---- Blijf verbonden met Premium Quality CarsVolg ons op Facebook en ontvang als eerste een melding wanneer er een nieuwe wagen beschikbaar is: https://www.facebook.com/deco-carsbe-221368184599741/ Ontdek ons volledige aanbod op www.pqcp.be ---- Bezoek op afspraak Frederic — 0475 37 36 81 Gregory (FR) — 0499 39 08 46 Wij spreken Nederlands – Nous parlons Français – We speak English Onder voorbehoud van schrijffouten en onjuiste informatie. Deco-Cars Zuidlaan 1 8970 Poperinge Numéro de téléphone: +32475373681 Adresse e-mail: decocarspoperinge@gmail.com",2,https://images.2dehands.com/api/v1/listing-twh-p/images/80/80b918dd-271e-4848-bb3f-8d75817f06a6?rule=ecg_mp_eps$_85|https://images.2dehands.com/api/v1/profile-twh-p/images/e3/e38cc859-9678-419e-a328-07f1dd20ab8a?rule=ecg_mp_eps$_82,Toyota,Corolla CAMERA,,,Electric,Automatic,,,,,,,,,,,,,,0,,{}
https://www.2ememain.be/v/autos/toyota/m2336213967-toyota-corolla-facelift-style-1-8-hsd-72kw,2336213967,fr,Toyota Corolla Facelift STYLE 1.8 HSD 72kW,24390,EUR,,,,"Accoudoir, Alerte de franchissement involontaire de lignes, Android Auto, Apple CarPlay, Assistant de démarrage en côte, Avertisseur de collision, Banquette arrière rabattable, Chargeur smartphone à induction, Ecran tactile, Frein de stationnement électronique, Jantes 17"", Phares de jour LED, Phares LED, Rétroviseur intérieur anti-éblouissement autom., Senseurs lumière, Senseurs pluie, Siège à réglage lombaire, Système d'appel d'urgence, Système de contrôle de la pression pneus, Téléphone intégré, Vitres teintées, Volant en cuir, Volant multifonctions, TOYOTA COROLLA HB style 1.8 HSD 72kW - BOITE AUTOMATIQUE CVT - JANTES ALU - FEUX FULL LED - CAPTEURS DE SATIONNEMENT AV & ARR - CAMERA DE RECUL - RETROVISEURS ELECTRIQUES - SIEGES AV CHAUFFANTS - COCKPIT DIGITAL - RAIDIO DAB/USB/BLUETOOTH - SYSTEME DE NAVIGATION - APPLE CARPLAY & ANDROID AUTO WIRELESS - CLIMATISATION AUTOMATIQUE BI-ZONE - COMMANDES AU VOLANT - ANTI-COLLISION - SYSTEME SUIVI DES VOIES - CRUISE CONTROL ADAPTATIF + LIMITEUR - 4X VE - VC - ... GARANTIE TOYOTA ""RELAX"" JUSQU'AU 12/2032 VOIR CONDITIONS TOYOTA",1,https://images.2dehands.com/api/v1/listing-twh-p/images/e9/e9c9b9e0-e83b-463a-b27f-ab0068e4f1f8?rule=ecg_mp_eps$_85,Toyota,Corolla Facelift STYLE,,,,Automatic,,,,,,,,,,,,,,0,,{}
https://www.2ememain.be/v/autos/toyota/m2355644115-toyota-corolla-ts-premium-17-000-km,2355644115,fr,Toyota Corolla TS Premium / 17.000 KM !,30950,EUR,,,,"Aanraakscherm, Airconditioning, Android Auto, Apple CarPlay, Apple Carplay/Android Auto, Armsteun, Automatische regensensor, Bandenspanningscontrole, Binnenspiegel automatisch dimmend, Botswaarschuwing, Digital cockpit, Elektronische parkeerrem, ESP, Getinte ramen, Grootlichtassistent, Handsfree, Head-up display, Hill-Hold Control, Inductieladen voor smartphones, Lane Departure Warning Systeem, LED dagrijverlichting, LED verlichting, Lederen stuurwiel, Lendensteun, Lichtsensor, Multifunctioneel stuur, Neerklapbare achterbank, Noodoproepsysteem, stuurbekrachtiging, Tractiecontrole, velgen 18"",",2,https://images.2dehands.com/api/v1/listing-twh-p/images/48/482d9852-620d-46f9-a11d-5df3e2f45875?rule=ecg_mp_eps$_85|https://images.2dehands.com/api/v1/profile-twh-p/images/70/70072b51-41f6-4cbb-a83d-e8983ea69a7a?rule=ecg_mp_eps$_82,Toyota,Corolla TS Premium,,17000,,,,,,,,,,,,,,,1.820588,0,,{}
https://www.2ememain.be/v/autos/toyota/m2355643713-toyota-corolla-ts-premium-trekhaak,2355643713,fr,Toyota Corolla TS Premium / TREKHAAK !,30450,EUR,,,,"Aanraakscherm, Airconditioning, Android Auto, Apple CarPlay, Apple Carplay/Android Auto, Armsteun, Automatische regensensor, Bandenspanningscontrole, Binnenspiegel automatisch dimmend, Botswaarschuwing, Digital cockpit, Elektronische parkeerrem, ESP, Getinte ramen, Grootlichtassistent, Handsfree, Hill-Hold Control, Inductieladen voor smartphones, Lane Departure Warning Systeem, LED dagrijverlichting, LED verlichting, Lederen stuurwiel, Lendensteun, Lichtsensor, Multifunctioneel stuur, Neerklapbare achterbank, Noodoproepsysteem, stuurbekrachtiging, Tractiecontrole, velgen 18"",",2,https://images.2dehands.com/api/v1/listing-twh-p/images/88/88587b6c-8598-4078-93d5-5084c2f42f08?rule=ecg_mp_eps$_85|https://images.2dehands.com/api/v1/profile-twh-p/images/70/70072b51-41f6-4cbb-a83d-e8983ea69a7a?rule=ecg_mp_eps$_82,Toyota,Corolla TS Premium,,,,,,,,,,,,,,,,,,0,,{}
https://www.2ememain.be/v/autos/toyota/m2355643122-toyota-corolla-ts-premium-trekhaak,2355643122,fr,Toyota Corolla TS Premium / TREKHAAK !,30450,EUR,,,,"Aanraakscherm, Airconditioning, Android Auto, Apple CarPlay, Apple Carplay/Android Auto, Armsteun, Automatische regensensor, Bandenspanningscontrole, Binnenspiegel automatisch dimmend, Botswaarschuwing, Digital cockpit, Elektronische parkeerrem, ESP, Getinte ramen, Grootlichtassistent, Handsfree, Hill-Hold Control, Inductieladen voor smartphones, Lane Departure Warning Systeem, LED dagrijverlichting, LED verlichting, Lederen stuurwiel, Lendensteun, Lichtsensor, Multifunctioneel stuur, Neerklapbare achterbank, Noodoproepsysteem, stuurbekrachtiging, Tractiecontrole, velgen 18"",",2,https://images.2dehands.com/api/v1/listing-twh-p/images/e5/e514885e-1c36-40e0-b73a-5c0365492201?rule=ecg_mp_eps$_85|https://images.2dehands.com/api/v1/profile-twh-p/images/70/70072b51-41f6-4cbb-a83d-e8983ea69a7a?rule=ecg_mp_eps$_82,Toyota,Corolla TS Premium,,,,,,,,,,,,,,,,,,0,,{}
https://www.2ememain.be/v/autos/toyota/m2355638964-toyota-corolla-hb-style-facelift,2355638964,fr,Toyota Corolla HB Style / FACELIFT !!!,23950,EUR,,,,"Aanraakscherm, Airconditioning, Android Auto, Apple CarPlay, Apple Carplay/Android Auto, Armsteun, Automatische regensensor, Bandenspanningscontrole, Binnenspiegel automatisch dimmend, Botswaarschuwing, Elektronische parkeerrem, ESP, Getinte ramen, Grootlichtassistent, Handsfree, Hill-Hold Control, Lane Departure Warning Systeem, LED dagrijverlichting, LED verlichting, Lederen stuurwiel, Lendensteun, Lichtsensor, Multifunctioneel stuur, Multimediasysteem, Neerklapbare achterbank, Noodoproepsysteem, Spoiler, stuurbekrachtiging, Tractiecontrole, velgen 17"", Voorruitverwarming,",2,https://images.2dehands.com/api/v1/listing-twh-p/images/f7/f7e0e28f-8ea4-43e6-a82a-1b2bbba69c88?rule=ecg_mp_eps$_85|https://images.2dehands.com/api/v1/profile-twh-p/images/70/70072b51-41f6-4cbb-a83d-e8983ea69a7a?rule=ecg_mp_eps$_82,Toyota,Corolla HB Style,,,,,,,,,,,,,,,,,,0,,{}
